grid,column,row,Richness,Mesotopo,Slop_proc,Fluv_proc,Soil_text,Bio_crust,Burrows,Bioturbation,Aspect,Northness,Eastness,Soil_dept_mean,Vege_heig_max,Slope_angle,pH,soil_carbon,Soil_moist_4_final,Soil_temp_4_adj,,,,,,,,,,,,,,,,,,
5,G,7,18,4,0,0,3,2,0,0,0,1,0,9.33,28,13.7,4.896666667,2.724166667,27.42387145,15.09111111,,,,,,,,,,,,,,,,,,
5,H,7,13,4,0,0,3,0,0,0,20,0.94,0.34,7,38,14.4,5.18,3.1525,29.83064565,15.38194444,,,,,,,,,,,,,,,,,,
5,A,8,8,9,0,0,3,3,0,0,120,-0.5,0.87,8.33,43,11.7,4.63,2.36375,35.43741985,15.57277778,,,,,,,,,,,,,,,,,,
5,B,8,13,8,0,0,5,1,0,0,80,0.17,0.98,2.33,29,11.7,4.613333333,2.325,37.54419405,15.56361111,,,,,,,,,,,,,,,,,,
5,C,8,10,7,0,0,3,2,0,0,60,0.5,0.87,5.67,30,13.3,4.605,2.376666667,31.55096825,15.65444444,,,,,,,,,,,,,,,,,,
5,D,8,15,6,0,0,3,7,0,0,60,0.5,0.87,7,40,12.9,4.605,2.428333333,34.65774245,15.54527778,,,,,,,,,,,,,,,,,,
5,E,8,17,5,0,0,3,1,0,0,30,0.87,0.5,10,42,18.9,4.545,2.48,31.06451665,15.53611111,,,,,,,,,,,,,,,,,,
5,F,8,10,5,0,0,3,0,0,0,0,1,0,12.67,38,14,4.735,2.644444444,27.17129085,15.42694444,,,,,,,,,,,,,,,,,,
5,G,8,9,5,0,0,3,0,0,0,50,0.64,0.77,12,39,12.1,4.971666667,2.808888889,31.07806505,15.81777778,,,,,,,,,,,,,,,,,,
5,H,8,12,5,0,0,3,0,0,0,60,0.5,0.87,8.67,35,15.9,5.255,3.17125,30.78483925,16.10861111,,,,,,,,,,,,,,,,,,
5,A,9,15,5,0,0,3,0,0,0,70,0.34,0.94,10.67,39,19.7,4.63,2.49,22.59161345,15.39944444,,,,,,,,,,,,,,,,,,
5,B,9,13,5,0,0,3,0,0,0,70,0.34,0.94,9.67,30,17.1,4.613333333,2.541666667,30.09838765,15.59027778,,,,,,,,,,,,,,,,,,
5,C,9,15,5,1,0,3,0,0,0,50,0.64,0.77,8.33,31,15.2,4.613333333,2.593333333,30.10516185,15.38111111,,,,,,,,,,,,,,,,,,
5,D,9,17,5,2,0,3,0,0,0,40,0.77,0.64,2.67,37,18.2,4.613333333,2.645,34.71193605,15.47194444,,,,,,,,,,,,,,,,,,
5,E,9,14,5,0,0,3,0,0,0,40,0.77,0.64,9,38,18.2,4.573333333,2.696666667,29.51871025,15.16277778,,,,,,,,,,,,,,,,,,
5,F,9,16,5,0,0,3,0,0,0,40,0.77,0.64,10.33,27,17.1,4.763333333,2.861111111,31.62548445,14.85361111,,,,,,,,,,,,,,,,,,
5,G,9,14,5,0,0,3,0,0,0,70,0.34,0.94,7.33,24,15.2,5.046666667,3.025555556,25.93225865,15.04444444,,,,,,,,,,,,,,,,,,
5,H,9,15,5,0,0,3,0,0,0,60,0.5,0.87,10.33,31,17.8,5.33,3.19,34.23903285,15.23527778,,,,,,,,,,,,,,,,,,
5,A,10,19,5,0,0,3,0,0,0,70,0.34,0.94,15,39,15.2,4.63,2.589090909,31.14580705,15.62611111,,,,,,,,,,,,,,,,,,
5,B,10,16,5,1,0,3,0,0,0,60,0.5,0.87,14.67,34,18.2,4.621666667,2.58375,26.55258125,14.71694444,,,,,,,,,,,,,,,,,,
5,C,10,17,5,1,0,3,0,0,0,50,0.64,0.77,10,35,16.7,4.621666667,2.81,30.45935545,14.70777778,,,,,,,,,,,,,,,,,,
5,D,10,13,5,0,0,3,0,0,0,50,0.64,0.77,16.33,31,15.6,4.621666667,2.861666667,29.86612965,14.89861111,,,,,,,,,,,,,,,,,,
5,E,10,18,5,0,0,3,0,0,0,40,0.77,0.64,5.33,39,14.4,4.601666667,2.913333333,30.97290385,15.08944444,,,,,,,,,,,,,,,,,,
5,F,10,10,5,0,0,3,0,0,0,40,0.77,0.64,6.67,39,11.3,4.838333333,3.077777778,27.67967805,15.28027778,,,,,,,,,,,,,,,,,,
5,G,10,14,5,0,0,3,0,0,0,60,0.5,0.87,5.33,26,15.2,5.121666667,3.173333333,27.38645225,15.17111111,,,,,,,,,,,,,,,,,,
5,H,10,13,5,0,0,3,0,0,0,60,0.5,0.87,9,28,15.9,5.405,3.2,31.39322645,14.86194444,,,,,,,,,,,,,,,,,,
5,A,11,15,6,0,0,3,0,0,0,50,0.64,0.77,8,45,23.5,4.63,2.688181818,19.60000065,14.45277778,,,,,,,,,,,,,,,,,,
5,B,11,12,6,0,0,3,0,0,0,20,0.94,0.34,9.67,31,13.7,4.63,2.567045455,28.10677484,14.84361111,,,,,,,,,,,,,,,,,,
5,C,11,13,5,0,0,3,0,0,0,30,0.87,0.5,9,56,18.2,4.63,2.6775,30.21354904,14.73444444,,,,,,,,,,,,,,,,,,
5,D,11,13,5,0,0,3,0,0,0,40,0.77,0.64,6,39,17.1,4.63,2.90375,27.32032324,14.62527778,,,,,,,,,,,,,,,,,,
5,E,11,11,5,0,0,3,0,0,0,50,0.64,0.77,7.33,46,16.7,4.63,3.13,27.62709744,14.61611111,,,,,,,,,,,,,,,,,,
5,F,11,13,5,0,0,3,0,0,0,30,0.87,0.5,8.67,49,17.1,4.913333333,3.156666667,33.53387164,15.10694444,,,,,,,,,,,,,,,,,,
5,G,11,13,5,0,0,3,0,0,0,70,0.34,0.94,1.67,42,20.4,5.196666667,3.183333333,29.54064584,15.39777778,,,,,,,,,,,,,,,,,,
5,H,11,15,5,0,0,4,0,0,0,60,0.5,0.87,4.33,28,14,5.48,3.21,30.84742004,15.18861111,,,,,,,,,,,,,,,,,,
5,A,12,13,7,0,0,5,0,0,0,50,0.64,0.77,3.67,48,17.1,4.57,2.787272727,23.75419424,15.07944444,,,,,,,,,,,,,,,,,,
5,B,12,12,7,0,0,5,0,0,0,60,0.5,0.87,1,38,16.3,4.665,2.666136364,32.26096844,15.47027778,,,,,,,,,,,,,,,,,,
5,C,12,12,6,2,0,3,0,0,0,70,0.34,0.94,6,46,15.6,4.665,2.545,27.36774264,15.16111111,,,,,,,,,,,,,,,,,,
5,D,12,14,6,3,0,3,0,0,0,50,0.64,0.77,7,45,20,4.665,2.77125,30.77451684,13.95194444,,,,,,,,,,,,,,,,,,
5,E,12,15,5,0,0,3,0,0,0,50,0.64,0.77,8.67,42,18.2,4.665,2.9975,24.38129104,14.74277778,,,,,,,,,,,,,,,,,,
5,F,12,19,5,0,0,3,0,0,0,50,0.64,0.77,10.33,36,13.7,4.948333333,3.024166667,23.28806524,15.13361111,,,,,,,,,,,,,,,,,,
5,G,12,15,5,0,0,3,0,0,0,60,0.5,0.87,6.33,24,18.6,5.231666667,3.050833333,23.69483944,15.02444444,,,,,,,,,,,,,,,,,,
5,H,12,11,5,0,0,3,0,0,0,60,0.5,0.87,8,41,25.6,5.3975,3.35,29.80161364,14.71527778,,,,,,,,,,,,,,,,,,
5,A,13,11,7,0,0,4,10,0,0,70,0.34,0.94,0.67,22,12.5,4.51,2.886363636,24.20838784,15.00611111,,,,,,,,,,,,,,,,,,
5,B,13,10,6,0,0,4,5,0,0,60,0.5,0.87,3.33,20,11.3,4.605,2.765227273,29.21516204,14.49694444,,,,,,,,,,,,,,,,,,
5,C,13,13,6,4,0,4,7,0,0,40,0.77,0.64,7,19,14.8,4.7,2.644090909,32.42193624,14.98777778,,,,,,,,,,,,,,,,,,
5,D,13,8,6,2,0,3,0,0,0,60,0.5,0.87,7.67,34,16.3,4.7,2.63875,26.22871044,14.77861111,,,,,,,,,,,,,,,,,,
5,E,13,11,6,0,0,3,0,0,0,50,0.64,0.77,13,39,12.1,4.7,2.865,26.03548464,15.06944444,,,,,,,,,,,,,,,,,,
5,F,13,15,6,0,0,3,0,0,0,70,0.34,0.94,6.33,28,13.3,4.983333333,2.891666667,24.64225884,14.66027778,,,,,,,,,,,,,,,,,,
5,G,13,15,6,0,0,3,0,0,0,50,0.64,0.77,6.67,43,17.1,5.188333333,3.1,28.34903304,15.25111111,,,,,,,,,,,,,,,,,,
5,H,13,11,5,0,0,3,0,0,0,70,0.34,0.94,5,32,12.1,5.315,3.49,30.65580724,15.24194444,,,,,,,,,,,,,,,,,,
5,A,14,11,8,0,0,4,4,0,0,70,0.34,0.94,1,34,14,4.45,2.985454545,19.36258144,14.83277778,,,,,,,,,,,,,,,,,,
5,B,14,11,7,0,0,4,7,0,0,60,0.5,0.87,2.67,39,13.3,4.545,2.864318182,25.76935564,15.12361111,,,,,,,,,,,,,,,,,,
5,C,14,14,7,2,0,3,5,0,0,70,0.34,0.94,10.33,29,16.7,4.64,2.743181818,41.77612984,15.21444444,,,,,,,,,,,,,,,,,,
5,D,14,16,7,0,0,3,0,0,0,60,0.5,0.87,19,24,16.7,4.735,2.622045455,35.48290404,15.00527778,,,,,,,,,,,,,,,,,,
5,E,14,13,6,0,0,3,0,0,0,50,0.64,0.77,14,35,15.2,4.735,2.7325,31.88967824,14.89611111,,,,,,,,,,,,,,,,,,
5,F,14,16,6,0,0,3,0,0,0,70,0.34,0.94,9.33,34,15.6,4.979166667,2.85,33.39645244,14.68694444,,,,,,,,,,,,,,,,,,
5,G,14,13,6,0,0,3,0,0,0,60,0.5,0.87,6.67,37,12.1,5.105833333,3.24,28.80322664,14.27777778,,,,,,,,,,,,,,,,,,
5,H,14,19,5,0,0,3,0,0,0,70,0.34,0.94,4.67,27,11.3,5.2325,3.63,33.71000084,14.46861111,,,,,,,,,,,,,,,,,,
5,A,15,14,7,0,0,4,1,0,0,60,0.5,0.87,8.33,38,15.6,4.39,3.084545455,37.41677504,15.15944444,,,,,,,,,,,,,,,,,,
5,B,15,13,7,0,0,3,3,0,0,60,0.5,0.87,4.33,27,17.4,4.485,2.963409091,29.62354924,15.15027778,,,,,,,,,,,,,,,,,,
5,C,15,12,7,0,0,3,2,0,0,70,0.34,0.94,13,32,15.2,4.58,2.842272727,36.63032344,14.84111111,,,,,,,,,,,,,,,,,,
5,D,15,15,7,0,0,3,0,0,0,50,0.64,0.77,22.33,39,15.2,4.675,2.721136364,30.63709764,14.43194444,,,,,,,,,,,,,,,,,,
5,E,15,20,6,0,0,3,0,0,0,70,0.34,0.94,12.33,45,14.4,4.77,2.6,29.94387184,14.92277778,,,,,,,,,,,,,,,,,,
5,F,15,13,6,0,0,3,0,0,0,70,0.34,0.94,5.67,43,12.9,4.896666667,2.99,28.95064604,15.11361111,,,,,,,,,,,,,,,,,,
5,G,15,16,6,0,0,4,0,0,0,70,0.34,0.94,11,39,13.3,5.023333333,3.38,25.05742024,14.70444444,,,,,,,,,,,,,,,,,,
5,H,15,14,5,0,0,4,0,0,0,70,0.34,0.94,4,32,13.7,5.15,3.77,19.16419444,15.49527778,,,,,,,,,,,,,,,,,,
5,A,16,14,8,0,0,3,10,0,0,90,0,1,8,27,14.4,4.368,3.183636364,33.27096864,15.28611111,,,,,,,,,,,,,,,,,,
5,B,16,11,8,0,0,3,3,0,0,90,0,1,13,36,18.9,4.452,3.0625,34.07774284,15.07694444,,,,,,,,,,,,,,,,,,
5,C,16,14,7,0,0,3,15,0,0,90,0,1,8.67,36,14,4.547,2.941363636,35.08451704,15.16777778,,,,,,,,,,,,,,,,,,
5,D,16,13,7,0,0,3,2,0,0,90,0,1,8,22,10.9,4.642,2.820227273,31.09129124,15.25861111,,,,,,,,,,,,,,,,,,
5,E,16,14,6,0,0,3,0,0,0,90,0,1,18.33,24,11.7,4.7415,2.897714286,30.69806544,15.24944444,,,,,,,,,,,,,,,,,,
5,F,16,10,6,0,0,3,0,0,0,90,0,1,17.33,29,12.5,4.862666667,3.13,30.70483964,15.04027778,,,,,,,,,,,,,,,,,,
5,G,16,11,6,0,0,4,0,0,0,90,0,1,3.33,24,10.1,4.989333333,3.52,32.61161384,15.03111111,,,,,,,,,,,,,,,,,,
5,H,16,17,6,0,0,4,0,0,0,90,0,1,7,37,11.3,5.116,3.91,31.81838804,15.02194444,,,,,,,,,,,,,,,,,,
5,A,17,5,9,0,0,5,35,0,0,5,1,0.09,3.67,41,6.1,4.346,3.282727273,34.12516224,15.31277778,,,,,,,,,,,,,,,,,,
5,B,17,9,8,0,0,3,15,0,0,90,0,1,13.33,30,12.5,4.422666667,3.161590909,35.23193643,15.30361111,,,,,,,,,,,,,,,,,,
5,C,17,1,7,0,0,6,10,0,0,70,0.34,0.94,2.33,13,10.5,4.514,3.040454545,32.83871063,15.29444444,,,,,,,,,,,,,,,,,,
5,D,17,13,7,0,0,3,15,0,0,90,0,1,6,20,9.7,4.609,3.068285714,32.34548483,15.28527778,,,,,,,,,,,,,,,,,,
5,E,17,12,6,0,0,3,2,0,0,70,0.34,0.94,6.33,23,10.9,4.713,3.195428571,28.15225903,15.07611111,,,,,,,,,,,,,,,,,,
5,F,17,7,6,0,0,3,0,0,0,80,0.17,0.98,10,26,9.3,4.8305,3.322571429,28.05903323,14.76694444,,,,,,,,,,,,,,,,,,
5,G,17,11,6,0,0,3,0,0,0,100,-0.17,0.98,9.33,22,10.1,4.955333333,3.66,29.06580743,15.05777778,,,,,,,,,,,,,,,,,,
5,H,17,15,5,0,0,4,0,0,0,160,-0.94,0.34,6.33,22,10.1,5.082,4.05,28.37032357,15.44861111,,,,,,,,,,,,,,,,,,
5,A,18,16,9,0,0,8,2,0,0,7,0.99,0.12,9.33,28,8.1,4.324,3.381818182,26.57935583,15.83944444,,,,,,,,,,,,,,,,,,
5,B,18,13,8,0,0,3,3,0,0,80,0.17,0.98,8,49,13.3,4.400666667,3.260681818,28.18613003,15.93027778,,,,,,,,,,,,,,,,,,
5,C,18,9,7,0,0,3,20,0,0,70,0.34,0.94,3.67,15,15.9,4.481,3.238857143,28.69290423,15.62111111,,,,,,,,,,,,,,,,,,
5,D,18,12,7,0,0,3,15,0,0,70,0.34,0.94,6,29,11.3,4.576,3.366,27.29967843,15.01194444,,,,,,,,,,,,,,,,,,
5,E,18,14,7,0,0,3,0,0,0,100,-0.17,0.98,6.67,40,12.1,4.6845,3.493142857,30.80645263,15.00277778,,,,,,,,,,,,,,,,,,
5,F,18,12,6,0,0,3,0,0,0,110,-0.34,0.94,5.67,24,11.3,4.802,3.620285714,21.81322683,14.89361111,,,,,,,,,,,,,,,,,,
5,G,18,14,6,0,0,3,0,0,0,100,-0.17,0.98,5.67,43,13.3,4.921333333,3.8,29.82000103,15.28444444,,,,,,,,,,,,,,,,,,
5,H,18,13,5,0,0,3,0,0,0,120,-0.5,0.87,12.33,23,12.9,5.048,4.19,24.22677523,15.27527778,,,,,,,,,,,,,,,,,,
5,A,19,16,9,0,0,4,5,0,0,60,0.5,0.87,7,37,11.7,4.302,3.480909091,36.03354943,15.66611111,,,,,,,,,,,,,,,,,,
5,B,19,16,9,0,0,4,1,0,0,80,0.17,0.98,3,39,10.5,4.378666667,3.409428571,22.94032363,14.95694444,,,,,,,,,,,,,,,,,,
5,C,19,13,8,0,0,3,7,0,0,110,-0.34,0.94,8.67,30,11.7,4.455333333,3.536571429,29.14709783,15.14777778,,,,,,,,,,,,,,,,,,
5,D,19,11,7,0,0,3,7,0,0,80,0.17,0.98,7.67,33,12.1,4.543,3.663714286,27.55387203,15.13861111,,,,,,,,,,,,,,,,,,
5,E,19,15,7,0,0,4,2,0,0,80,0.17,0.98,7.33,20,14.4,4.656,3.790857143,25.26064623,14.92944444,,,,,,,,,,,,,,,,,,
5,F,19,9,6,0,0,4,0,0,0,90,0,1,3.33,38,12.1,4.7735,3.918,24.06742043,15.52027778,,,,,,,,,,,,,,,,,,
5,G,19,11,5,0,0,3,0,0,0,100,-0.17,0.98,3.67,29,19.3,4.891,4.045142857,21.47419463,15.41111111,,,,,,,,,,,,,,,,,,
5,H,19,15,5,0,0,3,0,0,0,110,-0.34,0.94,12.67,27,11.7,5.014,4.33,27.68096883,15.10194444,,,,,,,,,,,,,,,,,,
5,A,20,10,10,0,0,5,7,0,0,60,0.5,0.87,0.67,26,8.5,4.28,3.58,23.78774303,15.09277778,,,,,,,,,,,,,,,,,,
5,B,20,11,9,0,0,5,10,0,0,80,0.17,0.98,1.33,25,9.3,4.356666667,3.707142857,22.49451723,14.88361111,,,,,,,,,,,,,,,,,,
5,C,20,12,8,0,0,5,10,0,0,70,0.34,0.94,5.33,37,12.1,4.433333333,3.834285714,21.40129143,14.87444444,,,,,,,,,,,,,,,,,,
5,D,20,11,7,0,0,3,2,0,0,70,0.34,0.94,7,41,12.1,4.51,3.961428571,23.50806563,15.06527778,,,,,,,,,,,,,,,,,,
5,E,20,13,7,0,0,4,1,0,0,70,0.34,0.94,8.33,25,11.7,4.6275,4.088571429,27.41483983,14.55611111,,,,,,,,,,,,,,,,,,
5,F,20,18,6,0,0,4,3,0,0,80,0.17,0.98,5.33,20,14.8,4.745,4.215714286,24.65601426,14.44694444,,,,,,,,,,,,,,,,,,
5,G,20,9,5,0,0,5,0,0,0,70,0.34,0.94,1.67,28,22.2,4.8625,4.342857143,21.01458786,14.53777778,,,,,,,,,,,,,,,,,,
5,H,20,9,5,0,0,4,0,0,0,160,-0.94,0.34,6.33,30,19.3,4.98,4.47,26.64193663,15.11944444,,,,,,,,,,,,,,,,,,
6,A,1,3,3,0,0,6,0,0,0,40,0.77,0.64,0,73,5.7,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
6,B,1,7,3,0,0,6,0,0,0,40,0.77,0.64,0,47,8.1,NA,NA,26.54284398,14.12637153,,,,,,,,,,,,,,,,,,
6,C,1,9,4,0,0,3,20,0,0,60,0.5,0.87,16.67,49,14.4,NA,NA,27.9918158,14.31663194,,,,,,,,,,,,,,,,,,
6,D,1,14,4,0,0,3,5,0,0,40,0.77,0.64,11.67,37,17.4,NA,NA,24.99901339,14.90689236,,,,,,,,,,,,,,,,,,
6,E,1,11,4,0,0,3,0,0,0,70,0.34,0.94,15.33,41,13.7,4.73,NA,26.80621097,15.19715278,,,,,,,,,,,,,,,,,,
6,F,1,12,4,0,0,3,1,0,0,40,0.77,0.64,6,47,12.1,4.78,NA,31.01340856,14.98741319,,,,,,,,,,,,,,,,,,
6,G,1,11,3,0,0,3,2,0,0,60,0.5,0.87,4.33,36,12.1,4.83,NA,22.72060615,14.97767361,,,,,,,,,,,,,,,,,,
6,H,1,16,3,0,0,3,1,0,0,50,0.64,0.77,3.67,35,12.1,4.88,2.69,27.82780374,14.46793403,,,,,,,,,,,,,,,,,,
6,A,2,7,3,0,0,3,3,0,0,40,0.77,0.64,9.33,58,12.5,4.65,2.33,32.03500132,14.25819444,,,,,,,,,,,,,,,,,,
6,B,2,8,3,0,0,3,0,0,0,70,0.34,0.94,10,68,12.5,4.680666667,2.34,29.14219891,14.64845486,,,,,,,,,,,,,,,,,,
6,C,2,10,3,0,0,3,4,0,0,50,0.64,0.77,16,43,10.9,4.711333333,2.35,26.1493965,14.93871528,,,,,,,,,,,,,,,,,,
6,D,2,13,3,0,0,3,3,0,0,40,0.77,0.64,11,49,13.3,4.742,2.36,24.75659408,15.32897569,,,,,,,,,,,,,,,,,,
6,E,2,15,3,0,0,3,1,0,0,40,0.77,0.64,5.33,41,15.6,4.7925,2.37,24.96379167,15.31923611,,,,,,,,,,,,,,,,,,
6,F,2,15,3,0,0,3,1,0,0,70,0.34,0.94,6,50,13.7,4.7575,2.38,26.07098926,15.40949653,,,,,,,,,,,,,,,,,,
6,G,2,11,3,0,0,3,1,0,0,70,0.34,0.94,12.67,56,8.1,4.8075,2.587692308,28.17818685,14.79975694,,,,,,,,,,,,,,,,,,
6,H,2,10,2,0,0,3,2,0,0,50,0.64,0.77,4,40,7.7,4.8575,2.62,24.28538443,14.49001736,,,,,,,,,,,,,,,,,,
6,A,3,6,4,1,0,3,1,0,0,40,0.77,0.64,8.67,45,15.6,4.681428571,2.327777778,26.69258202,14.18027778,,,,,,,,,,,,,,,,,,
6,B,3,7,4,1,0,3,0,0,0,70,0.34,0.94,6.67,51,11.3,4.723333333,2.241851852,25.59977961,14.47053819,,,,,,,,,,,,,,,,,,
6,C,3,10,4,1,0,3,1,0,0,50,0.64,0.77,4.67,56,15.6,4.754,2.155925926,24.9069772,14.66079861,,,,,,,,,,,,,,,,,,
6,D,3,9,4,1,0,4,0,0,0,50,0.64,0.77,7,41,10.1,4.784666667,2.07,25.91417478,14.35105903,,,,,,,,,,,,,,,,,,
6,E,3,11,4,0,0,4,0,0,0,90,0,1,5,37,12.5,4.855,2.277692308,22.52137237,14.94131944,,,,,,,,,,,,,,,,,,
6,F,3,8,4,0,0,4,1,0,0,50,0.64,0.77,4.33,34,9.7,4.791666667,2.485384615,29.92856996,15.03157986,,,,,,,,,,,,,,,,,,
6,G,3,9,3,0,0,3,2,0,0,30,0.87,0.5,6,45,12.1,4.785,2.693076923,30.03576754,15.12184028,,,,,,,,,,,,,,,,,,
6,H,3,8,3,0,0,3,3,0,0,50,0.64,0.77,5.33,30,9.7,4.835,2.55,27.74296513,15.01210069,,,,,,,,,,,,,,,,,,
6,A,4,12,4,1,0,3,3,0,0,30,0.87,0.5,3,33,10.5,4.712857143,2.325555556,27.45016272,14.30236111,,,,,,,,,,,,,,,,,,
6,B,4,8,5,1,0,3,1,0,0,60,0.5,0.87,3,42,10.9,4.754761905,2.23962963,31.25736031,14.29262153,,,,,,,,,,,,,,,,,,
6,C,4,12,4,1,0,4,0,0,0,50,0.64,0.77,13.33,76,14,4.796666667,2.153703704,24.16455789,14.18288194,,,,,,,,,,,,,,,,,,
6,D,4,13,4,1,0,4,0,0,0,50,0.64,0.77,6.67,65,10.9,4.827333333,2.176153846,26.97175548,14.47314236,,,,,,,,,,,,,,,,,,
6,E,4,12,4,0,0,4,0,0,0,60,0.5,0.87,3.33,38,15.2,4.9175,2.383076923,20.47895307,14.76340278,,,,,,,,,,,,,,,,,,
6,F,4,14,4,0,0,3,0,0,0,50,0.64,0.77,1.33,40,12.9,4.854166667,2.590769231,28.48615066,14.65366319,,,,,,,,,,,,,,,,,,
6,G,4,16,4,0,0,3,0,0,0,40,0.77,0.64,3,37,11.3,4.790833333,2.74,25.39334824,14.24392361,,,,,,,,,,,,,,,,,,
6,H,4,13,4,0,0,3,1,0,0,40,0.77,0.64,5.67,39,14,4.8125,2.48,24.90054583,15.73418403,,,,,,,,,,,,,,,,,,
6,A,5,10,5,1,0,3,1,0,0,30,0.87,0.5,5,29,10.1,4.744285714,2.323333333,28.50774342,14.82444444,,,,,,,,,,,,,,,,,,
6,B,5,11,5,1,0,4,0,1,0,50,0.64,0.77,2,40,9.7,4.786190476,2.237407407,26.514941,14.91470486,,,,,,,,,,,,,,,,,,
6,C,5,13,5,1,0,4,0,0,0,30,0.87,0.5,3,66,8.9,4.828095238,2.151481481,24.42213859,14.20496528,,,,,,,,,,,,,,,,,,
6,D,5,13,5,1,0,4,0,0,0,40,0.77,0.64,3,65,7.7,4.87,2.282307692,26.52933618,15.19522569,,,,,,,,,,,,,,,,,,
6,E,5,16,4,0,0,4,1,0,0,20,0.94,0.34,3,34,13.7,4.98,2.488461538,22.13653377,15.08548611,,,,,,,,,,,,,,,,,,
6,F,5,15,4,0,0,3,1,0,0,50,0.64,0.77,4,31,11.3,4.916666667,2.696153846,18.64373135,14.57574653,,,,,,,,,,,,,,,,,,
6,G,5,15,4,0,0,3,0,0,0,40,0.77,0.64,5.67,72,8.9,4.853333333,2.67,32.25092894,14.16600694,,,,,,,,,,,,,,,,,,
6,H,5,17,4,0,0,3,1,0,0,40,0.77,0.64,4.67,41,9.7,4.79,2.41,28.65812653,14.15626736,,,,,,,,,,,,,,,,,,
6,A,6,11,5,0,0,4,1,0,0,30,0.87,0.5,2.67,26,8.1,4.775714286,2.321111111,28.50105664,14.14652778,,,,,,,,,,,,,,,,,,
6,B,6,12,5,0,0,4,1,0,0,50,0.64,0.77,7.33,30,8.9,4.817619048,2.235185185,27.5725217,13.83678819,,,,,,,,,,,,,,,,,,
6,C,6,11,5,0,0,4,1,0,0,40,0.77,0.64,2.67,27,10.9,4.85952381,2.185384615,26.07971929,13.82704861,,,,,,,,,,,,,,,,,,
6,D,6,10,5,0,0,4,0,0,0,40,0.77,0.64,3.33,31,9.3,4.8925,2.388461538,30.98691688,14.11730903,,,,,,,,,,,,,,,,,,
6,E,6,12,5,0,0,4,0,0,0,40,0.77,0.64,6.67,26,7.7,4.9825,2.593846154,27.39411446,14.10756944,,,,,,,,,,,,,,,,,,
6,F,6,15,5,0,0,3,0,0,0,30,0.87,0.5,3.67,17,8.1,4.884166667,2.801538462,29.40131205,14.09782986,,,,,,,,,,,,,,,,,,
6,G,6,11,5,0,0,3,1,0,0,40,0.77,0.64,4.33,28,6.9,4.820833333,2.6,26.50850964,13.68809028,,,,,,,,,,,,,,,,,,
6,H,6,9,5,0,0,3,3,0,0,40,0.77,0.64,4,19,6.9,4.7575,2.34,26.31570723,13.87835069,,,,,,,,,,,,,,,,,,
6,A,7,8,6,0,0,4,0,0,0,100,-0.17,0.98,5,40,8.9,4.807142857,2.318888889,29.42290481,13.76861111,,,,,,,,,,,,,,,,,,
6,B,7,9,6,0,0,3,0,0,0,60,0.5,0.87,6,28,9.7,4.849047619,2.232962963,23.3301024,14.05887153,,,,,,,,,,,,,,,,,,
6,C,7,12,6,0,0,3,1,0,0,50,0.64,0.77,4.33,33,8.1,4.885,2.291538462,23.23729999,13.94913194,,,,,,,,,,,,,,,,,,
6,D,7,14,5,0,0,3,5,0,0,40,0.77,0.64,3,43,4.9,4.915,2.494615385,24.24449758,14.53939236,,,,,,,,,,,,,,,,,,
6,E,7,9,5,0,0,3,5,0,0,40,0.77,0.64,4,33,6.5,4.985,2.699230769,28.45169516,14.92965278,,,,,,,,,,,,,,,,,,
6,F,7,14,5,0,0,3,1,0,0,50,0.64,0.77,3.33,20,10.5,4.875,2.79,26.05889275,14.41991319,,,,,,,,,,,,,,,,,,
6,G,7,10,5,0,0,3,2,0,0,90,0,1,2.33,27,7.7,4.788333333,2.53,18.76609034,15.41017361,,,,,,,,,,,,,,,,,,
6,H,7,12,5,0,0,3,1,0,0,70,0.34,0.94,2,21,6.9,4.725,2.27,27.97328792,14.10043403,,,,,,,,,,,,,,,,,,
6,A,8,10,6,0,0,3,1,0,0,80,0.17,0.98,9.67,35,5.3,4.838571429,2.316666667,28.98048551,13.99069444,,,,,,,,,,,,,,,,,,
6,B,8,11,7,0,0,3,0,0,0,50,0.64,0.77,6,37,8.1,4.8775,2.230740741,28.7876831,13.88095486,,,,,,,,,,,,,,,,,,
6,C,8,7,7,0,0,3,0,0,0,50,0.64,0.77,11,43,6.9,4.9075,2.397692308,23.09488069,14.27121528,,,,,,,,,,,,,,,,,,
6,D,8,10,6,0,0,3,0,0,0,40,0.77,0.64,5.33,32,8.5,4.9375,2.600769231,22.90207827,14.66147569,,,,,,,,,,,,,,,,,,
6,E,8,11,5,0,0,3,5,0,0,60,0.5,0.87,5.67,35,8.9,4.9875,2.804615385,24.30927586,14.35173611,,,,,,,,,,,,,,,,,,
6,F,8,15,5,0,0,3,1,0,0,60,0.5,0.87,6.67,22,8.5,4.8775,2.72,28.81647345,14.24199653,,,,,,,,,,,,,,,,,,
6,G,8,7,5,0,0,3,1,0,0,100,-0.17,0.98,5.67,24,12.1,4.7675,2.46,24.42367104,13.83225694,,,,,,,,,,,,,,,,,,
6,H,8,6,5,0,0,3,0,0,0,70,0.34,0.94,7.33,30,12.9,4.6925,2.2,28.53086862,13.72251736,,,,,,,,,,,,,,,,,,
6,A,9,12,7,1,0,3,2,0,0,60,0.5,0.87,2,34,5.7,4.87,2.314444444,27.23806621,14.01277778,,,,,,,,,,,,,,,,,,
